lon,lat,k2,k3,k4,k5,k6
-73.7347882,40.7263288,1,2,0,2,3
-73.7491614,40.5999552,1,2,0,2,3
-73.8310535,40.8516867,1,1,2,3,1
-73.8906556,40.8629543,1,1,2,3,1
-73.962982,40.5920737,0,0,1,1,0
-73.9571367,40.7122382,0,0,1,0,4
-73.9063919,40.7404078,1,1,1,0,5
-73.9387393,40.5839003,0,0,1,1,0
-73.9271154,40.8369385,1,1,2,3,1
-73.8971737,40.8303696,1,1,2,3,1
-73.8181623,40.7291668,1,2,0,2,5
-74.0074808,40.7409424,0,0,1,0,4
-73.9920058,40.7491025,0,0,1,0,4
-73.9960038,40.7639984,0,1,1,0,4
-73.8070694,40.820771,1,1,2,3,1
-73.8998183,40.703477,1,2,1,0,5
-73.8864811,40.6758879,1,2,1,1,5
-73.7621571,40.5960852,1,2,0,2,3
-73.9233054,40.6308078,0,0,1,1,0
-73.9348039,40.7133723,0,0,1,0,4
-73.8197507,40.734195,1,2,0,2,5
-73.9037402,40.8473266,1,1,2,3,1
-73.8165353,40.8287105,1,1,2,3,1
-73.9025461,40.860577,1,1,2,3,1
-73.8855935,40.7309306,1,2,0,0,5
-73.994646,40.7699819,0,1,1,0,4
-73.9139428,40.8257201,1,1,2,3,1
-73.8233957,40.7543773,1,2,0,2,5
-73.8335444,40.7446403,1,2,0,2,5
-73.9000132,40.8525219,1,1,2,3,1
-73.7311303,40.7575008,1,2,0,2,3
-73.8335444,40.7446403,1,2,0,2,5
-73.8652354,40.8188747,1,1,2,3,1
-73.9016763,40.8498472,1,1,2,3,1
-73.9793801,40.6010012,0,0,1,1,0
-73.8692978,40.8732603,1,1,2,3,1
-73.8935603,40.861925,1,1,2,3,1
-73.983213,40.6959932,0,0,1,0,4
-73.8624383,40.8401732,1,1,2,3,1
-73.8916346,40.8744774,1,1,2,3,1
-73.9064496,40.8534742,1,1,2,3,1
-73.9974476,40.6754004,0,0,1,1,0
-73.8315969,40.8626444,1,1,2,3,1
-74.0135184,40.7069425,0,0,1,0,4
-73.9744569,40.7622939,0,1,1,0,4
-73.9141573,40.849967,1,1,2,3,1
-73.8903603,40.8666127,1,1,2,3,1
-74.2292349,40.5052876,0,0,3,4,2
-73.8614812,40.8798165,1,1,2,3,1
-73.972362,40.7564966,0,1,1,0,4
-73.8880046,40.882837,1,1,2,3,1
-73.8744425,40.7472612,1,2,0,2,5
-73.7644463,40.600435,1,2,0,2,3
-73.7869709,40.6670841,1,2,0,2,3
-73.8593009,40.8899253,1,1,2,3,1
-73.9716962,40.7603116,0,1,1,0,4
-73.8245158,40.7320038,1,2,0,2,5
-74.0293024,40.6178962,0,0,1,1,0
-73.9857147,40.7679171,0,1,1,0,4
-73.7972696,40.7405638,1,2,0,2,3
-73.8211022,40.6958225,1,2,0,2,5
-73.9897692,40.7190253,0,0,1,0,4
-73.8527719,40.6975581,1,2,0,2,5
-73.8870509,40.8843484,1,1,2,3,1
-73.8371776,40.6844967,1,2,0,2,5
-73.7939082,40.6863048,1,2,0,2,3
-74.0001372,40.7583059,0,1,1,0,4
-73.9221192,40.7551396,1,1,2,0,4
-73.8521227,40.788631,1,1,2,3,1
-73.8703365,40.8783502,1,1,2,3,1
-73.7936967,40.6893758,1,2,0,2,3
-73.9106245,40.8455316,1,1,2,3,1
-73.8950639,40.6444381,0,2,1,1,0
-73.9291206,40.6304465,0,0,1,1,0
-73.9352238,40.6969863,0,0,1,0,4
-73.8404411,40.8847353,1,1,2,3,1
-73.91899,40.7786873,1,1,2,0,4
-73.9033565,40.6984351,1,2,1,0,5
-73.9241562,40.7539607,1,1,2,0,4
-73.900831,40.6724702,0,2,1,1,5
-73.7592006,40.7618667,1,2,0,2,3
-73.7957398,40.7345885,1,2,0,2,3
-73.8490331,40.8675541,1,1,2,3,1
-73.9433731,40.6471153,0,0,1,1,0
-73.7414701,40.7011882,1,2,0,2,3
-73.9971269,40.7546224,0,1,1,0,4
-73.7381545,40.7033381,1,2,0,2,3
-73.9489638,40.6451307,0,0,1,1,0
-73.8772987,40.8287418,1,1,2,3,1
-74.0087146,40.6003576,0,0,1,1,0
-73.8891713,40.8576556,1,1,2,3,1
-73.9033996,40.7558253,1,1,2,0,5
-73.8997975,40.8276848,1,1,2,3,1
-74.121222,40.6118085,0,0,3,4,2
-74.000101,40.7253826,0,0,1,0,4
-73.9254665,40.7474318,1,1,1,0,4
-73.8835048,40.8339028,1,1,2,3,1
-73.8831904,40.8832851,1,1,2,3,1
-73.8259855,40.86282,1,1,2,3,1
-74.0193144,40.6192158,0,0,1,1,0
-73.9975038,40.7140687,0,0,1,0,4
-73.83456,40.7862082,1,1,2,3,5
-73.7795566,40.7258139,1,2,0,2,3
-73.8478679,40.6814866,1,2,0,2,5
-73.9127392,40.8618642,1,1,2,3,1
-73.8521227,40.788631,1,1,2,3,1
-73.9484189,40.8139383,1,1,2,3,1
-73.782815,40.7566657,1,2,0,2,3
-73.7701087,40.731779,1,2,0,2,3
-74.0074276,40.6203042,0,0,1,1,0
-73.8048793,40.6989883,1,2,0,2,3
-74.1876013,40.5413396,0,0,3,4,2
-73.9465455,40.8165011,1,1,2,3,1
-73.8697016,40.7354974,1,2,0,2,5
-73.8513021,40.7858028,1,1,2,3,5
-73.8310564,40.7295734,1,2,0,2,5
-74.0276253,40.6388037,0,0,1,1,0
-73.73531,40.7184964,1,2,0,2,3
-73.7912612,40.7186719,1,2,0,2,3
-73.8964854,40.6294172,0,0,1,1,0
-74.1951917,40.5199997,0,0,3,4,2
-74.1732151,40.5600764,0,0,3,4,2
-73.9695659,40.6193973,0,0,1,1,0
-73.8745815,40.73477,1,2,0,2,5
-73.7448566,40.7096688,1,2,0,2,3
-73.9034163,40.8115078,1,1,2,3,1
-73.8415407,40.7223147,1,2,0,2,5
-73.9847336,40.7641704,0,1,1,0,4
-73.8307482,40.7557442,1,2,0,2,5
-73.8130895,40.7407086,1,2,0,2,5
-73.9751333,40.7584871,0,1,1,0,4
-73.8505976,40.8164963,1,1,2,3,1
-73.9892698,40.616689,0,0,1,1,0
-73.9167898,40.8548737,1,1,2,3,1
-73.9167898,40.8548737,1,1,2,3,1
-73.9649572,40.7116782,0,0,1,0,4
-73.9035195,40.8350109,1,1,2,3,1
-73.8995244,40.7716482,1,1,2,0,5
-73.9036789,40.7573763,1,1,2,0,5
-73.8569884,40.8401391,1,1,2,3,1
-73.8846401,40.8147815,1,1,2,3,1
-73.8267678,40.8789517,1,1,2,3,1
-73.9419913,40.7277505,0,1,1,0,4
-74.0119074,40.6332345,0,0,1,1,0
-73.8233768,40.8799484,1,1,2,3,1
-73.9256273,40.7521364,1,1,1,0,4
-73.7996218,40.7215934,1,2,0,2,3
-73.7785862,40.777913,1,2,0,2,3
-73.8182188,40.71639,1,2,0,2,5
-74.0101603,40.6349117,0,0,1,1,0
-73.7580004,40.7603793,1,2,0,2,3
-73.9330105,40.7427676,1,1,1,0,4
-74.0059131,40.6424437,0,0,1,1,0
-73.9035195,40.8350109,1,1,2,3,1
-73.8071784,40.7096034,1,2,0,2,3
-73.8876339,40.858225,1,1,2,3,1
-73.8906985,40.7422604,1,1,2,0,5
-73.7676061,40.5958027,1,2,0,2,3
-74.0730178,40.5993631,0,0,3,4,2
-73.8798129,40.8191626,1,1,2,3,1
-74.0683525,40.5974199,0,0,3,4,2
-74.1272115,40.5720243,0,0,3,4,2
-73.8923961,40.6697919,1,2,1,1,5
-73.8742908,40.768338,1,1,2,3,5
-73.8317333,40.8687708,1,1,2,3,1
-73.8838318,40.880467,1,1,2,3,1
-73.9826602,40.6860873,0,0,1,1,0
-73.9465935,40.7251589,0,1,1,0,4
-73.888823,40.7589385,1,1,2,0,5
-73.9712768,40.5861006,0,0,1,1,0
-73.8224302,40.7280014,1,2,0,2,5
-73.8192697,40.705344,1,2,0,2,5
-73.9479799,40.7054412,0,0,1,0,4
-73.8514918,40.8934041,1,1,2,3,1
-73.9656706,40.7062026,0,0,1,0,4
-73.9178002,40.6485683,0,0,1,1,0
-74.1184051,40.6237622,0,0,3,4,2
-74.1184051,40.6237622,0,0,3,4,2
-73.7305239,40.6941474,1,2,0,2,3
-73.763145,40.6820158,1,2,0,2,3
-73.9190322,40.8330878,1,1,2,3,1
-73.7579611,40.7006586,1,2,0,2,3
-73.8206076,40.7201404,1,2,0,2,5
-73.8860957,40.8276556,1,1,2,3,1
-73.8464626,40.6873915,1,2,0,2,5
-73.8667296,40.8340465,1,1,2,3,1
-73.9859966,40.6976487,0,0,1,0,4
-73.9363409,40.7167794,0,0,1,0,4
-73.745779,40.7515615,1,2,0,2,3
-73.9175769,40.654313,0,0,1,1,0
-73.9667757,40.7106275,0,0,1,0,4
-73.9459787,40.8070974,1,1,2,3,1
-73.8163639,40.7206085,1,2,0,2,5
-73.8224589,40.7036554,1,2,0,2,5
-73.8091162,40.6677104,1,2,0,2,3
-74.2135016,40.5556663,0,0,3,4,2
-73.9077096,40.7660832,1,1,2,0,4
-73.7567577,40.5975342,1,2,0,2,3
-73.7469098,40.7674259,1,2,0,2,3
-73.7923836,40.7694848,1,2,0,2,3
-73.7440177,40.6980181,1,2,0,2,3
-74.1784092,40.5267107,0,0,3,4,2
-73.9443762,40.6757932,0,0,1,1,0
-73.9081347,40.6331847,0,0,1,1,0
-73.7567577,40.5975342,1,2,0,2,3
-73.8722188,40.7569423,1,1,2,2,5
-73.7829207,40.7286364,1,2,0,2,3
-74.0091187,40.6324635,0,0,1,1,0
-73.9502515,40.6725296,0,0,1,1,0
-73.843246,40.8255551,1,1,2,3,1
-73.9082189,40.7710846,1,1,2,0,4
-74.1179917,40.640569,0,0,3,4,2
-74.0053956,40.6153636,0,0,1,1,0
-73.8577153,40.748691,1,2,0,2,5
-73.9470322,40.6543385,0,0,1,1,0
-74.0331567,40.6327363,0,0,1,1,0
-73.8821274,40.740402,1,1,0,0,5
-74.1274927,40.5797891,0,0,3,4,2
-73.9328412,40.73887,1,1,1,0,4
-73.9078268,40.7569982,1,1,2,0,4
-73.7518429,40.7088222,1,2,0,2,3
-73.7790651,40.7249648,1,2,0,2,3
-73.7517212,40.726007,1,2,0,2,3
-73.8969321,40.7670567,1,1,2,0,5
-73.9010925,40.812181,1,1,2,3,1
-73.8941239,40.8349176,1,1,2,3,1
-74.0325954,40.6341088,0,0,1,1,0
-74.0103291,40.6313023,0,0,1,1,0
-73.9887629,40.696197,0,0,1,0,4
-73.925301,40.7566294,1,1,2,0,4
-73.9933594,40.7472362,0,0,1,0,4
-73.8893631,40.7358391,1,1,0,0,5
-73.8443478,40.7329792,1,2,0,2,5
-73.852869,40.8398512,1,1,2,3,1
-73.8924398,40.8640401,1,1,2,3,1
-73.7388632,40.6770886,1,2,0,2,3
-73.9196217,40.6502,0,0,1,1,0
-73.7899943,40.7028706,1,2,0,2,3
-73.959009,40.5828388,0,0,1,1,0
-73.9285718,40.8301435,1,1,2,3,1
-73.7738282,40.6596509,1,2,0,2,3
-74.0073338,40.6515124,0,0,1,1,0
-74.0040581,40.7131354,0,0,1,0,4
-74.1068782,40.5903776,0,0,3,4,2
-73.7576327,40.6977292,1,2,0,2,3
-73.8451038,40.8966893,1,1,2,3,1
-73.829565,40.8556205,1,1,2,3,1
-73.8216767,40.8262017,1,1,2,3,1
-73.9342568,40.7121231,0,0,1,0,4
-73.8021011,40.7006414,1,2,0,2,3
-73.9279933,40.6568012,0,0,1,1,0
-73.9281915,40.6601774,0,0,1,1,0
-73.9126931,40.6518665,0,0,1,1,0
-73.9213659,40.656344,0,0,1,1,0
-73.8973841,40.8860872,1,1,2,3,1
-73.9226194,40.7377876,1,1,1,0,4
-73.9872545,40.607244,0,0,1,1,0
-73.8436331,40.7561577,1,2,0,2,5
-73.8858734,40.822424,1,1,2,3,1
-73.8375359,40.6913591,1,2,0,2,5
-73.9179517,40.8418784,1,1,2,3,1
-73.9152251,40.6530377,0,0,1,1,0
-73.9161838,40.8423355,1,1,2,3,1
-73.8322799,40.847006,1,1,2,3,1
-74.1113224,40.597551,0,0,3,4,2
-73.8454283,40.8349367,1,1,2,3,1
-73.8025924,40.7125381,1,2,0,2,3
-73.7521921,40.715792,1,2,0,2,3
-73.9731855,40.6385239,0,0,1,1,0
-73.7783114,40.748744,1,2,0,2,3
-73.991332,40.6854487,0,0,1,1,0
-74.1107829,40.5913922,0,0,3,4,2
-73.8552926,40.7025952,1,2,0,2,5
-73.8030867,40.7137164,1,2,0,2,3
-73.9969136,40.7627496,0,1,1,0,4
-73.7472652,40.7784057,1,2,0,2,3
-74.0128576,40.6282059,0,0,1,1,0
-73.7920281,40.7110702,1,2,0,2,3
-74.0085993,40.7113923,0,0,1,0,4
-73.7486695,40.6942955,1,2,0,2,3
-73.7211337,40.7328922,1,2,0,2,3
-73.8948325,40.6678344,0,2,1,1,5
-74.1131541,40.5670874,0,0,3,4,2
-73.9513445,40.5875048,0,0,1,1,0
-74.1725659,40.5455985,0,0,3,4,2
-73.7277422,40.7244953,1,2,0,2,3
-74.0975482,40.6019854,0,0,3,4,2
-73.9694225,40.5863088,0,0,1,1,0
-73.9687045,40.5974772,0,0,1,1,0
-73.8622832,40.707377,1,2,0,2,5
-73.7532369,40.6801176,1,2,0,2,3
-73.9556509,40.6466293,0,0,1,1,0
-73.7398107,40.6597135,1,2,0,2,3
-73.8899962,40.6714475,1,2,1,1,5
-73.9374076,40.8101754,1,1,2,3,1
-73.8928039,40.7547784,1,1,2,0,5
-73.9156179,40.8952583,1,1,2,3,1
-73.7947772,40.6874701,1,2,0,2,3
-73.9687187,40.6438943,0,0,1,1,0
-74.0059263,40.6286429,0,0,1,1,0
-73.9817932,40.7580218,0,1,1,0,4
-73.9835497,40.7342607,0,0,1,0,4
-73.949757,40.8121027,1,1,2,3,1
-73.9373966,40.6797311,0,0,1,1,0
-73.7993963,40.7054181,1,2,0,2,3
-73.994646,40.7699819,0,1,1,0,4
-73.9363841,40.8378498,1,1,2,3,1
-73.9259009,40.7722611,1,1,2,0,4
-74.1130228,40.600135,0,0,3,4,2
-73.8570589,40.6895735,1,2,0,2,5
-73.7811617,40.7292122,1,2,0,2,3
-73.7869709,40.6670841,1,2,0,2,3
-73.9804201,40.7385503,0,0,1,0,4
-73.9609793,40.7967393,1,1,2,0,4
-73.8890663,40.8165754,1,1,2,3,1
-74.0180605,40.6443254,0,0,1,1,0
-73.9125184,40.884011,1,1,2,3,1
-73.8997812,40.8865285,1,1,2,3,1
-73.9286674,40.596021,0,0,1,1,0
-73.9994226,40.7440085,0,0,1,0,4
-73.9785667,40.7566543,0,1,1,0,4
-73.9500347,40.7356399,0,1,1,0,4
-73.9613466,40.6804635,0,0,1,1,0
-73.9312651,40.7519917,1,1,1,0,4
-73.9139428,40.8257201,1,1,2,3,1
-73.9946319,40.7658813,0,1,1,0,4
-73.9098796,40.8244516,1,1,2,3,1
-74.0631223,40.5955976,0,0,3,4,2
-73.9401962,40.7098208,0,0,1,0,4
-73.9068443,40.8426686,1,1,2,3,1
-74.0930245,40.5886192,0,0,3,4,2
-73.9164098,40.82929,1,1,2,3,1
-73.7673028,40.666305,1,2,0,2,3
-74.0080543,40.6197003,0,0,1,1,0
-73.7682593,40.7095262,1,2,0,2,3
-74.0229115,40.6361066,0,0,1,1,0
-73.8802449,40.6814837,1,2,0,2,5
-73.9945485,40.7707422,0,1,1,0,4
-73.9804027,40.7483655,0,1,1,0,4
-73.9795146,40.7611476,0,1,1,0,4
-73.9839949,40.6984142,0,0,1,0,4
-73.7423666,40.7043768,1,2,0,2,3
-73.9767049,40.7649952,0,1,1,0,4
-74.0218317,40.6176426,0,0,1,1,0
-74.0109663,40.7163024,0,0,1,0,4
-73.9628637,40.7724189,1,1,2,0,4
-73.9762114,40.5798272,0,0,1,1,0
-73.9723632,40.762288,0,1,1,0,4
-73.9020981,40.8456427,1,1,2,3,1
-73.9173391,40.6426173,0,0,1,1,0
-74.0778017,40.5792516,0,0,3,4,2
-73.9799732,40.7605247,0,1,1,0,4
-73.9734636,40.7636578,0,1,1,0,4
-74.03311,40.6256465,0,0,1,1,0
-73.853718,40.7380748,1,2,0,2,5
-73.9647563,40.7640562,1,1,1,0,4
-73.988192,40.7434507,0,0,1,0,4
-73.9832142,40.7627073,0,1,1,0,4
-73.8254559,40.7120013,1,2,0,2,5
-73.8570487,40.7161923,1,2,0,2,5
-73.8543349,40.6952518,1,2,0,2,5
-73.9795146,40.7611476,0,1,1,0,4
-73.9633262,40.771785,1,1,2,0,4
-73.9256052,40.6685062,0,0,1,1,0
-73.7738282,40.6596509,1,2,0,2,3
-73.9836295,40.762065,0,1,1,0,4
-73.9380791,40.6513752,0,0,1,1,0
-73.9832615,40.7610934,0,1,1,0,4
-73.9514043,40.5993815,0,0,1,1,0
-73.9965789,40.7428118,0,0,1,0,4
-73.826959,40.69433,1,2,0,2,5
-73.9473651,40.7120613,0,0,1,0,4
-74.0061151,40.7237466,0,0,1,0,4
-73.8621209,40.7457293,1,2,0,2,5
-73.9330796,40.6775631,0,0,1,1,0
-73.9804027,40.7483655,0,1,1,0,4
-74.0048261,40.7096605,0,0,1,0,4
-73.9937353,40.7416232,0,0,1,0,4
-73.9197423,40.6607702,0,0,1,1,0
-73.9776766,40.7521198,0,1,1,0,4
-73.7611401,40.7203288,1,2,0,2,3
-74.0041359,40.630364,0,0,1,1,0
-73.9888784,40.6312473,0,0,1,1,0
-73.9197423,40.6607702,0,0,1,1,0
-73.9058562,40.6240564,0,0,1,1,0
-73.9937353,40.7416232,0,0,1,0,4
-73.9909669,40.7454217,0,0,1,0,4
-73.8736557,40.7568039,1,1,2,0,5
-73.9929607,40.6273254,0,0,1,1,0
-73.948312,40.7981287,1,1,2,0,4
-73.9770225,40.681486,0,0,1,1,0
-73.9934591,40.7244328,0,0,1,0,4
-73.9652115,40.7634306,1,1,1,0,4
-73.9684309,40.7647874,0,1,1,0,4
-73.9994226,40.7440085,0,0,1,0,4
-73.9933594,40.7472362,0,0,1,0,4
-73.8096216,40.5853756,1,2,0,2,3
-74.0640375,40.6075589,0,0,3,4,2
-73.9377793,40.5941242,0,0,1,1,0
-74.0628627,40.5952986,0,0,3,4,2
-73.9233221,40.5912114,0,0,1,1,0
-73.7935239,40.730053,1,2,0,2,3
-73.9270238,40.656861,0,0,1,1,0
-74.0022884,40.6493772,0,0,1,1,0
-73.7719209,40.7156845,1,2,0,2,3
-73.9830501,40.6983784,0,0,1,0,4
-73.9953279,40.7250834,0,0,1,0,4
-73.9888461,40.6950223,0,0,1,0,4
-73.7267112,40.763883,1,2,0,2,3
-73.9976116,40.7257971,0,0,1,0,4
-73.8551251,40.7248962,1,2,0,2,5
-73.9874573,40.6395035,0,0,1,1,0
-73.9090412,40.8060668,1,1,2,3,1
-73.9849797,40.6976184,0,0,1,0,4
-73.9894716,40.661698,0,0,1,1,0
-74.0077862,40.6371956,0,0,1,1,0
-73.9996498,40.7631147,0,1,1,0,4
-73.7797064,40.7830999,1,2,0,2,3
-73.853579,40.7356482,1,2,0,2,5
-73.8411164,40.6641936,1,2,0,2,5
-73.8363996,40.6974043,1,2,0,2,5
-73.7962635,40.6683279,1,2,0,2,3
-73.8266821,40.7689569,1,2,0,2,5
-73.9783472,40.6878706,0,0,1,1,0
-73.9862022,40.767242,0,1,1,0,4
-73.8599387,40.8292462,1,1,2,3,1
-73.7964263,40.7378313,1,2,0,2,3
-73.9731337,40.785171,1,1,2,0,4
-73.9736525,40.7971492,1,1,2,0,4
-73.9000132,40.8525219,1,1,2,3,1
-73.9824542,40.7426458,0,0,1,0,4
-73.8196424,40.7022402,1,2,0,2,5
-73.9011767,40.8381983,1,1,2,3,1
-73.9127363,40.872316,1,1,2,3,1
-73.9654346,40.7717829,1,1,2,0,4
-73.9693348,40.7852936,1,1,2,0,4
-73.9959428,40.758981,0,1,1,0,4
-73.7598389,40.6789705,1,2,0,2,3
-73.9000132,40.8525219,1,1,2,3,1
-73.8896598,40.876976,1,1,2,3,1
-73.8481873,40.6869052,1,2,0,2,5
-74.1317787,40.553489,0,0,3,4,2
-73.9350843,40.8514354,1,1,2,3,1
-74.0058952,40.7250257,0,0,1,0,4
-73.8455778,40.7892098,1,1,2,3,1
-73.7728608,40.7362694,1,2,0,2,3
-73.9029764,40.7638808,1,1,2,0,5
-73.9244216,40.6504695,0,0,1,1,0
-73.8097096,40.6922003,1,2,0,2,3
-74.0021503,40.728034,0,0,1,0,4
-73.8934253,40.8514044,1,1,2,3,1
-73.8856316,40.8306414,1,1,2,3,1
-73.9398375,40.707655,0,0,1,0,4
-73.9862022,40.767242,0,1,1,0,4
-73.7742441,40.7710399,1,2,0,2,3
-73.7629282,40.7612459,1,2,0,2,3
-73.8886072,40.7454835,1,1,2,0,5
-73.8386796,40.6896041,1,2,0,2,5
-73.8080447,40.7093579,1,2,0,2,3
-73.8091785,40.7114705,1,2,0,2,3
-73.8129696,40.7062918,1,2,0,2,3
-73.8076209,40.7087314,1,2,0,2,3
-73.895264,40.8567445,1,1,2,3,1
-74.0026791,40.5969791,0,0,1,1,0
-73.931772,40.6552747,0,0,1,1,0
-73.9479488,40.8145804,1,1,2,3,1
-74.2126808,40.5216787,0,0,3,4,2
-73.75744,40.6505844,1,2,0,2,3
-73.90755,40.8628153,1,1,2,3,1
-73.9964084,40.7583388,0,1,1,0,4
-73.8574297,40.7050353,1,2,0,2,5
-73.8460949,40.68424,1,2,0,2,5
-73.9081027,40.829141,1,1,2,3,1
-73.8006583,40.7091559,1,2,0,2,3
-73.9241857,40.7090648,1,0,1,0,4
-73.9721356,40.7539439,0,1,1,0,4
-73.9799732,40.7605247,0,1,1,0,4
-73.94597,40.6219935,0,0,1,1,0
-73.9490137,40.7119028,0,0,1,0,4
-73.9997298,40.6277016,0,0,1,1,0
-73.9304085,40.7462958,1,1,1,0,4
-73.818409,40.7538316,1,2,0,2,5
-74.1175711,40.5777109,0,0,3,4,2
-73.9995786,40.6136702,0,0,1,1,0
-73.8463307,40.6695557,1,2,0,2,5
-73.8752603,40.8367102,1,1,2,3,1
-73.9408539,40.8141049,1,1,2,3,1
-73.8674729,40.742096,1,2,0,2,5
-73.8470025,40.6988242,1,2,0,2,5
-73.8627401,40.8918398,1,1,2,3,1
-73.7778939,40.6899173,1,2,0,2,3
-73.9034603,40.8285333,1,1,2,3,1
-73.9157911,40.7642669,1,1,2,0,4
-73.959265,40.7592841,1,1,1,0,4
-73.9303586,40.6420714,0,0,1,1,0
-73.9885376,40.7274022,0,0,1,0,4
-74.0128675,40.7171751,0,0,1,0,4
-73.8277795,40.7759769,1,2,0,2,5
-73.7292138,40.6784167,1,2,0,2,3
-73.8125436,40.710282,1,2,0,2,3
-73.8152441,40.7042012,1,2,0,2,3
-73.8021121,40.7139261,1,2,0,2,3
-73.8021121,40.7139261,1,2,0,2,3
-73.8635063,40.70891,1,2,0,2,5
-73.9164733,40.6578502,0,0,1,1,0
-73.8626129,40.8974059,1,1,2,3,1
-73.8626129,40.8974059,1,1,2,3,1
-73.7939033,40.7123691,1,2,0,2,3
-73.9175325,40.8272515,1,1,2,3,1
-74.0087905,40.6569634,0,0,1,1,0
-74.0011362,40.7101767,0,0,1,0,4
-73.8159642,40.6941977,1,2,0,2,3
-73.8634161,40.8973053,1,1,2,3,1
-73.8623681,40.6959506,1,2,0,2,5
-73.7930392,40.7107097,1,2,0,2,3
-74.0089428,40.7179248,0,0,1,0,4
-73.8487546,40.7801454,1,1,2,3,5
-73.9254062,40.7303649,1,1,1,0,4
-73.8906231,40.6914356,1,2,1,1,5
-73.7878451,40.7118119,1,2,0,2,3
-73.9708458,40.5838196,0,0,1,1,0
-73.7182339,40.7453958,1,2,0,2,3
-73.8506525,40.8821909,1,1,2,3,1
-73.7802961,40.6831533,1,2,0,2,3
-73.9829127,40.7420255,0,0,1,0,4
-73.890713,40.8324085,1,1,2,3,1
-73.8151403,40.7182268,1,2,0,2,3
-73.9897922,40.7572323,0,1,1,0,4
-73.8080991,40.7168018,1,2,0,2,3
-73.9133988,40.7190508,1,1,1,0,5
-73.9615482,40.7684303,1,1,2,0,4
-73.7933222,40.725285,1,2,0,2,3
-73.9476044,40.8252325,1,1,2,3,1
-73.9606907,40.7656139,1,1,1,0,4
-73.8530353,40.7155175,1,2,0,2,5
-74.0102489,40.648707,0,0,1,1,0
-73.9046746,40.8511013,1,1,2,3,1
-73.9852355,40.6822806,0,0,1,1,0
-74.177419,40.5575146,0,0,3,4,2
-73.9982843,40.6633481,0,0,1,1,0
-73.9372643,40.663191,0,0,1,1,0
-73.8479278,40.6884117,1,2,0,2,5
-73.8163086,40.7014005,1,2,0,2,3
-73.9228189,40.8427518,1,1,2,3,1
-73.9511673,40.8101738,1,1,2,3,1
-73.940171,40.8303834,1,1,2,3,1
-73.8376532,40.8830983,1,1,2,3,1
-73.9429233,40.8232596,1,1,2,3,1
-73.9560203,40.8188024,1,1,2,3,1
-74.0934086,40.5852401,0,0,3,4,2
-73.940171,40.8303834,1,1,2,3,1
-73.8968919,40.8209989,1,1,2,3,1
-73.7671566,40.6823781,1,2,0,2,3
-74.2445766,40.5154777,0,0,3,4,2
-73.954828,40.8241267,1,1,2,3,1
-73.9482344,40.5773943,0,0,1,1,0
-74.0816038,40.6268492,0,0,3,4,2
-73.9116472,40.622502,0,0,1,1,0
-74.0878471,40.5913599,0,0,3,4,2
-73.9090718,40.7149111,1,1,1,0,5
-73.7183457,40.7351801,1,2,0,2,3
-73.8254559,40.7120013,1,2,0,2,5
-73.8319235,40.7677542,1,2,0,2,5
-73.884318,40.8172102,1,1,2,3,1
-73.7858047,40.6889963,1,2,0,2,3
-73.831765,40.7061424,1,2,0,2,5
-73.9451618,40.8208782,1,1,2,3,1
-73.9575218,40.8211442,1,1,2,3,1
-73.7728608,40.7362694,1,2,0,2,3
-74.1925882,40.5626394,0,0,3,4,2
-73.8911893,40.7511017,1,1,2,0,5
-73.7070746,40.7496086,1,2,0,2,3
-73.7742484,40.716518,1,2,0,2,3
-74.1009755,40.5918322,0,0,3,4,2
-73.8076209,40.7087314,1,2,0,2,3
-73.890163,40.8634753,1,1,2,3,1
-73.8076209,40.7087314,1,2,0,2,3
-73.813238,40.7083508,1,2,0,2,3
-73.827544,40.7288628,1,2,0,2,5
-73.8745815,40.73477,1,2,0,2,5
-73.9945425,40.6672538,0,0,1,1,0
-73.9458242,40.8327659,1,1,2,3,1
-73.8171259,40.7176783,1,2,0,2,5
-73.9714518,40.7577479,0,1,1,0,4
-73.889519,40.6461759,0,2,1,1,0
-74.0064968,40.6418837,0,0,1,1,0
-73.8587648,40.7507179,1,2,0,2,5
-73.8215219,40.6926172,1,2,0,2,5
-74.0125342,40.6326333,0,0,1,1,0
-73.9944266,40.7169671,0,0,1,0,4
-73.996654,40.755207,0,1,1,0,4
-73.8233768,40.8799484,1,1,2,3,1
-73.9460792,40.8212629,1,1,2,3,1
-73.9210658,40.6571755,0,0,1,1,0
-73.9535212,40.6673324,0,0,1,1,0
-74.0035541,40.7322225,0,0,1,0,4
-73.9031399,40.8227143,1,1,2,3,1
-73.9494146,40.7492975,1,1,1,0,4
-73.9216614,40.8313358,1,1,2,3,1
-73.9663241,40.7048304,0,0,1,0,4
-73.9898692,40.7255825,0,0,1,0,4
-73.8388611,40.7786169,1,2,0,2,5
-74.0262133,40.6214926,0,0,1,1,0
-73.7903844,40.6877531,1,2,0,2,3
-73.9517457,40.8195719,1,1,2,3,1
-74.2328225,40.5163366,0,0,3,4,2
-74.2375323,40.5411511,0,0,3,4,2
-74.1072846,40.583345,0,0,3,4,2
-73.900938,40.8577596,1,1,2,3,1
-74.117425,40.6092899,0,0,3,4,2
-73.837018,40.8397833,1,1,2,3,1
-74.0951683,40.5897209,0,0,3,4,2
-74.0134237,40.6488,0,0,1,1,0
